episode,elapsed_time,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
382,42.583,870000,0.010566579177975655,0.009752467274665833,5.824037551879883,13.933674812316895,0.546,0.546,-135.0,-136.5
382,52.737,870500,0.01045722234994173,0.009352854453027248,5.685688018798828,13.630766868591309,0.546,0.546,-165.0,-168.0
382,62.74,871000,0.009732113219797611,0.0066826725378632545,6.534484386444092,12.856622695922852,0.546,0.546,-198.0,-199.5
382,72.958,871500,0.0077218287624418736,0.003068242222070694,7.0375142097473145,12.868736267089844,0.546,0.546,-229.5,-229.5
382,83.48,872000,0.012735292315483093,0.011478317901492119,6.722099781036377,12.949963569641113,0.546,0.546,-262.5,-261.0
383,3.266,872500,0.01059544924646616,0.007270351983606815,7.535428047180176,12.882013320922852,0.545,0.545,-10.5,-12.0
383,13.248,873000,0.04162643849849701,0.004949802532792091,7.369115829467773,12.366312980651855,0.545,0.545,15.0,26.5
383,23.191,873500,0.004527462180703878,0.00563519261777401,7.53254508972168,12.631479263305664,0.545,0.545,51.5,57.0
384,2.026,874000,0.015142149291932583,0.013751307502388954,7.146158695220947,12.760953903198242,0.544,0.544,-7.5,-6.0
384,12.619,874500,0.029259363189339638,0.0032713538967072964,8.02548885345459,12.614005088806152,0.544,0.544,-39.0,-37.5
384,22.542,875000,0.050024066120386124,0.005496342666447163,7.867520809173584,12.361512184143066,0.544,0.544,-70.5,-70.5
384,32.524,875500,0.008737686090171337,0.01076421421021223,7.8098249435424805,12.418670654296875,0.544,0.544,-102.0,-102.0
384,42.636,876000,0.005449606571346521,0.05533505231142044,7.904272556304932,12.058051109313965,0.544,0.544,-133.5,-136.5
384,52.508,876500,0.05130702629685402,0.03472039848566055,8.192211151123047,12.527514457702637,0.544,0.544,-140.5,-119.0
384,62.614,877000,0.07052743434906006,0.0037148520350456238,7.652453422546387,12.042556762695312,0.544,0.544,-95.5,-44.5
385,6.366,877500,0.013586693443357944,0.006878905463963747,8.387125015258789,12.28891372680664,0.543,0.543,-22.5,-14.5
385,16.406,878000,0.03165488690137863,0.017562882974743843,7.766324043273926,11.868298530578613,0.543,0.543,-23.0,32.5
385,26.494,878500,0.015672702342271805,0.06771951913833618,7.453080177307129,12.137205123901367,0.543,0.543,41.5,100.5
386,9.78,879000,0.015470832586288452,0.08452526479959488,7.632296085357666,12.47148323059082,0.542,0.542,-7.5,-23.5
386,19.924,879500,0.006993584334850311,0.0240912027657032,7.857350826263428,11.95165729522705,0.542,0.542,62.0,26.5
387,4.11,880000,0.02113565057516098,0.12030360847711563,7.706407070159912,11.982653617858887,0.54,0.54,-15.0,-13.5
387,13.776,880500,0.02663719281554222,0.007379630580544472,7.697983741760254,11.267633438110352,0.54,0.54,-48.0,-46.5
387,23.521,881000,0.024405283853411674,0.025620024651288986,7.49471378326416,11.770421981811523,0.54,0.54,-45.5,-47.0
387,33.434,881500,0.14434130489826202,0.012461381033062935,8.542131423950195,11.17343807220459,0.54,0.54,33.5,47.0
388,6.429,882000,0.01959322579205036,0.10016317665576935,8.478155136108398,11.394495010375977,0.539,0.539,-21.0,-19.5
388,16.556,882500,0.05619459226727486,0.0389888659119606,8.405620574951172,11.519103050231934,0.539,0.539,12.5,-0.5
388,26.873,883000,0.021583445370197296,0.007397704292088747,8.129152297973633,11.64175033569336,0.539,0.539,62.5,56.0
389,5.25,883500,0.07556253671646118,0.05855804681777954,8.556262969970703,10.92625617980957,0.538,0.538,-16.5,-10.0
389,15.096,884000,0.013860003091394901,0.03893854841589928,7.928051471710205,11.691115379333496,0.538,0.538,53.0,35.0
389,24.922,884500,0.026490263640880585,0.025034761056303978,8.827378273010254,11.771056175231934,0.538,0.538,54.0,60.5
389,34.79,885000,0.06592405587434769,0.03071369230747223,8.045948028564453,11.676395416259766,0.538,0.538,21.0,29.0
389,44.919,885500,0.012655450031161308,0.007992728613317013,8.129870414733887,11.663681983947754,0.538,0.538,-13.5,-1.0
389,54.626,886000,0.01674395613372326,0.06878623366355896,8.470484733581543,12.773881912231445,0.538,0.538,-46.5,-32.5
389,64.431,886500,0.05136575549840927,0.022647349163889885,8.760272979736328,12.113242149353027,0.538,0.538,-79.5,-64.0
389,74.335,887000,0.01431146077811718,0.010044931434094906,8.385015487670898,12.817530632019043,0.538,0.538,-112.5,-97.0
389,84.215,887500,0.030354861170053482,0.037280403077602386,9.749773025512695,11.774627685546875,0.538,0.538,-145.5,-130.0
390,3.95,888000,0.10649311542510986,0.04180797562003136,8.86104679107666,12.83100700378418,0.537,0.537,-13.5,-13.5
390,14.21,888500,0.04382903873920441,0.0832056924700737,9.275259017944336,13.364577293395996,0.537,0.537,-46.5,-45.0
390,24.116,889000,0.1011899933218956,0.09177621454000473,10.450433731079102,13.8453950881958,0.537,0.537,-78.0,-78.0
390,33.951,889500,0.009835496544837952,0.01820170134305954,10.54256820678711,13.146347999572754,0.537,0.537,-114.0,-111.0
390,43.984,890000,0.015801547095179558,0.0750090479850769,10.460081100463867,12.503301620483398,0.537,0.537,-145.5,-142.5
390,54.099,890500,0.031384650617837906,0.03174218907952309,10.268388748168945,12.030197143554688,0.537,0.537,-178.5,-175.5
390,64.222,891000,0.15567615628242493,0.003540982957929373,10.2445707321167,13.088674545288086,0.537,0.537,-210.0,-205.5
390,74.596,891500,0.030804574489593506,0.03936455026268959,10.93929672241211,13.092129707336426,0.537,0.537,-244.5,-235.5
390,84.243,892000,0.15250782668590546,0.0561857596039772,10.957365036010742,12.949274063110352,0.537,0.537,-279.0,-267.0
391,4.005,892500,0.015292140655219555,0.02633778192102909,11.328301429748535,13.433187484741211,0.536,0.536,-13.5,-13.5
391,13.975,893000,0.02798372320830822,0.008986650966107845,11.045900344848633,12.906237602233887,0.536,0.536,-46.5,-48.0
391,24.146,893500,0.004729434847831726,0.02092807926237583,11.573051452636719,12.686172485351562,0.536,0.536,-78.0,-81.0
391,34.214,894000,0.009223122149705887,0.06698625534772873,11.504959106445312,13.048563003540039,0.536,0.536,-111.0,-112.5
391,44.604,894500,0.038094114512205124,0.01735115423798561,11.675973892211914,13.522106170654297,0.536,0.536,-145.5,-145.5
391,54.421,895000,0.04588459059596062,0.013898964039981365,12.213274955749512,12.93187141418457,0.536,0.536,-180.0,-178.5
391,64.29,895500,0.03794184327125549,0.061425626277923584,12.011968612670898,13.647043228149414,0.536,0.536,-213.0,-208.5
391,74.325,896000,0.0054443590342998505,0.020615898072719574,12.451774597167969,13.923133850097656,0.536,0.536,-247.5,-240.0
391,84.108,896500,0.019254811108112335,0.04112108424305916,12.573217391967773,12.875688552856445,0.536,0.536,-282.0,-271.5
392,3.943,897000,0.027026331052184105,0.023928916081786156,12.720605850219727,13.954565048217773,0.534,0.534,-15.0,-12.0
392,14.16,897500,0.025343600660562515,0.017124809324741364,12.583194732666016,13.759435653686523,0.534,0.534,-48.0,-42.0
392,23.899,898000,0.03479260578751564,0.0714360922574997,12.926521301269531,13.163777351379395,0.534,0.534,-79.5,-75.0
392,33.744,898500,0.021496176719665527,0.0892268717288971,12.55367374420166,13.295477867126465,0.534,0.534,-111.0,-103.5
392,44.052,899000,0.007278930861502886,0.008695104159414768,12.326639175415039,14.37480640411377,0.534,0.534,-142.5,-133.5
392,53.991,899500,0.0551760233938694,0.050882622599601746,12.496163368225098,13.030017852783203,0.534,0.534,-174.0,-168.0
392,64.082,900000,0.00954831950366497,0.014441834762692451,12.321845054626465,14.275004386901855,0.534,0.534,-207.0,-198.0
392,74.293,900500,0.020347777754068375,0.11027784645557404,12.154772758483887,14.353443145751953,0.534,0.534,-238.5,-229.5
392,84.201,901000,0.02951628342270851,0.011332961730659008,11.99785327911377,14.41486644744873,0.534,0.534,-270.0,-261.0
393,4.427,901500,0.003392490092664957,0.006671946030110121,11.920787811279297,15.410070419311523,0.533,0.533,-15.0,-15.0
393,14.551,902000,0.013545580208301544,0.008630539290606976,11.72474193572998,14.140974044799805,0.533,0.533,-46.5,-46.5
393,24.814,902500,0.00456243846565485,0.024866534397006035,11.933778762817383,13.799885749816895,0.533,0.533,-79.5,-78.0
393,35.484,903000,0.013096997514367104,0.012655878439545631,11.482162475585938,15.268292427062988,0.533,0.533,-109.5,-111.0
393,45.567,903500,0.0020011248998343945,0.05827467143535614,11.546904563903809,15.184030532836914,0.533,0.533,-141.0,-141.0
393,55.287,904000,0.005431921686977148,0.009436707012355328,11.405481338500977,15.216766357421875,0.533,0.533,-174.0,-172.5
393,65.217,904500,0.009026223793625832,0.0771702378988266,11.369197845458984,14.504907608032227,0.533,0.533,-205.5,-205.5
393,75.205,905000,0.00288383848965168,0.0399392805993557,11.227212905883789,14.962855339050293,0.533,0.533,-238.5,-237.0
393,85.383,905500,0.006850304082036018,0.008118641562759876,10.904836654663086,14.51146125793457,0.533,0.533,-270.0,-268.5
394,5.781,906000,0.004377605859190226,0.011908416636288166,10.763772964477539,14.529296875,0.532,0.532,-18.0,-16.5
394,15.817,906500,0.002357625402510166,0.01936548575758934,10.657573699951172,15.1952543258667,0.532,0.532,-51.0,-49.5
394,25.634,907000,0.004491169471293688,0.05887802317738533,10.495649337768555,15.062348365783691,0.532,0.532,-82.5,-81.0
394,35.627,907500,0.01304215844720602,0.005755167920142412,10.244019508361816,14.685787200927734,0.532,0.532,-114.0,-111.0
394,45.428,908000,0.0034270044416189194,0.009297318756580353,10.091141700744629,14.45535659790039,0.532,0.532,-147.0,-144.0
394,55.242,908500,0.0009742203983478248,0.027249310165643692,10.012731552124023,14.376240730285645,0.532,0.532,-180.0,-174.0
394,65.419,909000,0.00450512021780014,0.004934651777148247,9.817756652832031,14.043622970581055,0.532,0.532,-213.0,-205.5
394,75.327,909500,0.0025946006644517183,0.019798975437879562,9.73575496673584,14.475391387939453,0.532,0.532,-243.0,-235.5
394,85.087,910000,0.0038826055824756622,0.009823670610785484,9.57715129852295,14.379825592041016,0.532,0.532,-274.5,-267.0
395,5.063,910500,0.0011488539166748524,0.006811109371483326,9.450483322143555,14.734750747680664,0.531,0.531,-16.5,-18.0
395,14.918,911000,0.003333612345159054,0.022883860394358635,9.32336139678955,14.700133323669434,0.531,0.531,-48.0,-48.0
395,24.935,911500,0.004492465872317553,0.012907113879919052,8.956472396850586,14.498533248901367,0.531,0.531,-81.0,-78.0
395,35.313,912000,0.007113195490092039,0.009609822183847427,8.984277725219727,14.263250350952148,0.531,0.531,-109.0,-108.0
395,45.333,912500,0.002900762017816305,0.009546730667352676,8.914875030517578,14.742715835571289,0.531,0.531,-29.5,-29.0
396,1.99,913000,0.0022275683004409075,0.033743590116500854,9.101264953613281,14.158642768859863,0.53,0.53,-6.0,-6.0
396,12.099,913500,0.020807210355997086,0.014724938198924065,8.806251525878906,14.37595272064209,0.53,0.53,-39.0,-37.5
396,22.446,914000,0.0028031528927385807,0.03289278969168663,8.41901969909668,14.01768684387207,0.53,0.53,-69.0,-69.0
396,32.711,914500,0.001845882972702384,0.04567255079746246,8.43764591217041,14.121633529663086,0.53,0.53,-100.5,-99.0
396,42.805,915000,0.003883071942254901,0.02263852022588253,8.428168296813965,14.411417961120605,0.53,0.53,-132.0,-130.5
396,52.784,915500,0.0016993030440062284,0.0072568911127746105,8.150406837463379,13.799769401550293,0.53,0.53,-163.5,-159.0
396,62.562,916000,0.0023843497037887573,0.01737026683986187,8.038885116577148,14.046932220458984,0.53,0.53,-193.5,-189.0
396,72.581,916500,0.0029971254989504814,0.004567648749798536,7.850258827209473,13.651653289794922,0.53,0.53,-228.0,-222.0
396,82.739,917000,0.0025675687938928604,0.02106364630162716,7.770036697387695,13.435303688049316,0.53,0.53,-259.5,-253.5
397,2.864,917500,0.0010530727449804544,0.022507840767502785,7.783176422119141,13.78830623626709,0.529,0.529,-9.0,-2.5
397,12.872,918000,0.0076907044276595116,0.005002246238291264,7.615903854370117,13.687026977539062,0.529,0.529,64.0,65.0
397,22.981,918500,0.009149969555437565,0.005437216255813837,8.00688648223877,13.263385772705078,0.529,0.529,88.0,74.0
398,6.429,919000,0.006046130321919918,0.0068984488025307655,7.9230523109436035,13.332588195800781,0.527,0.527,-22.5,-21.0
398,16.586,919500,0.021586818620562553,0.03386063873767853,7.579225540161133,14.314252853393555,0.527,0.527,-5.0,-13.5
398,26.367,920000,0.0367315411567688,0.054503295570611954,8.621529579162598,14.200726509094238,0.527,0.527,-41.0,-46.5
398,36.571,920500,0.021321943029761314,0.03623266518115997,8.381217002868652,14.63183879852295,0.527,0.527,-78.5,-76.5
398,46.413,921000,0.07735424488782883,0.03263454884290695,9.085084915161133,14.052127838134766,0.527,0.527,-113.0,-108.0
398,56.149,921500,0.04897582530975342,0.011234591715037823,9.600830078125,15.398098945617676,0.527,0.527,-147.5,-138.0
398,66.053,922000,0.06579497456550598,0.05689020827412605,9.696950912475586,13.627159118652344,0.527,0.527,-180.5,-171.0
398,75.925,922500,0.046810220927000046,0.047057926654815674,10.138084411621094,14.045884132385254,0.527,0.527,-213.5,-201.0
398,85.745,923000,0.004728975705802441,0.017106376588344574,9.905548095703125,14.948516845703125,0.527,0.527,-248.0,-232.5
399,6.266,923500,0.04654621332883835,0.039738383144140244,9.837908744812012,14.396150588989258,0.526,0.526,36.0,18.0
399,16.072,924000,0.03787129372358322,0.04472466558218002,10.30196762084961,14.763427734375,0.526,0.526,1.5,-13.5
399,25.949,924500,0.013352353125810623,0.039094310253858566,10.007948875427246,14.461263656616211,0.526,0.526,-28.5,-45.0
399,36.248,925000,0.04913655295968056,0.0168302059173584,10.575299263000488,14.162635803222656,0.526,0.526,-61.5,-76.5
399,46.318,925500,0.006091105751693249,0.018669718876481056,10.792661666870117,14.118622779846191,0.526,0.526,-93.0,-106.5
399,57.002,926000,0.009491784498095512,0.03909340500831604,10.982776641845703,14.70284366607666,0.526,0.526,-123.0,-139.5
399,67.001,926500,0.08896506577730179,0.02877105213701725,10.729940414428711,14.811495780944824,0.526,0.526,-154.5,-171.0
399,76.639,927000,0.014990046620368958,0.06592414528131485,11.481281280517578,14.386751174926758,0.526,0.526,-186.0,-202.5
399,87.066,927500,0.0028719655238091946,0.025549782440066338,11.605673789978027,14.1693754196167,0.526,0.526,-217.5,-234.0
400,7.022,928000,0.006241695489734411,0.010763352736830711,11.560033798217773,14.491809844970703,0.525,0.525,-6.0,-3.0
400,17.221,928500,0.0240910816937685,0.007144971750676632,11.59982681274414,14.300468444824219,0.525,0.525,-37.5,-34.5
400,27.637,929000,0.02907375991344452,0.009123736061155796,11.159211158752441,14.721625328063965,0.525,0.525,-70.5,-66.0
400,37.579,929500,0.005746632814407349,0.010835482738912106,10.838353157043457,13.88178825378418,0.525,0.525,-102.0,-97.5
400,47.355,930000,0.006956702563911676,0.015093493275344372,11.274701118469238,14.253955841064453,0.525,0.525,-135.0,-130.5
400,57.513,930500,0.004032202064990997,0.006515005603432655,11.002880096435547,12.642720222473145,0.525,0.525,-168.0,-162.0
400,67.38,931000,0.0041226414032280445,0.01107706967741251,10.494558334350586,14.154548645019531,0.525,0.525,-199.5,-193.5
400,77.696,931500,0.002966824918985367,0.0053831785917282104,10.476496696472168,13.299539566040039,0.525,0.525,-234.0,-225.0
400,88.019,932000,0.006440609693527222,0.009476582519710064,10.40211009979248,13.002843856811523,0.525,0.525,-262.5,-256.5
401,8.006,932500,0.023659629747271538,0.0016237120144069195,10.004770278930664,11.965349197387695,0.524,0.524,25.0,26.5
401,17.821,933000,0.004347592126578093,0.011552916839718819,9.911495208740234,12.660079956054688,0.524,0.524,-9.5,-6.5
401,27.688,933500,0.0029354046564549208,0.0030526944901794195,9.974054336547852,11.834639549255371,0.524,0.524,-39.5,-39.5
401,37.496,934000,0.00433802604675293,0.01368466392159462,9.585348129272461,12.067378997802734,0.524,0.524,-71.0,-72.5
401,47.324,934500,0.007349312771111727,0.00838569737970829,9.401277542114258,11.661974906921387,0.524,0.524,-102.5,-102.5
401,57.569,935000,0.005145309492945671,0.0087403180077672,9.728530883789062,11.75101375579834,0.524,0.524,-134.0,-134.0
401,67.459,935500,0.003393168793991208,0.008858668617904186,9.315083503723145,11.998147964477539,0.524,0.524,-165.5,-167.0
401,77.358,936000,0.0066167269833385944,0.018149757757782936,8.934171676635742,11.823687553405762,0.524,0.524,-198.5,-197.0
401,87.555,936500,0.009536384604871273,0.005676642060279846,8.912837982177734,11.470894813537598,0.524,0.524,-231.5,-227.0
402,7.796,937000,0.002282063476741314,0.01574707217514515,8.637216567993164,10.931979179382324,0.523,0.523,0.5,-4.5
402,18.429,937500,0.004965837113559246,0.00548256142064929,8.424013137817383,11.227825164794922,0.523,0.523,84.5,55.0
402,28.85,938000,0.014525279402732849,0.004245119169354439,8.132678985595703,10.754919052124023,0.523,0.523,90.5,56.0
402,38.508,938500,0.002877471037209034,0.007304945960640907,8.789705276489258,11.94467544555664,0.523,0.523,59.0,26.0
402,48.132,939000,0.04495757073163986,0.008382666856050491,8.507852554321289,10.367895126342773,0.523,0.523,27.5,-5.5
402,57.959,939500,0.008759488351643085,0.011816117912530899,8.174396514892578,11.216968536376953,0.523,0.523,-1.0,-37.0
402,67.882,940000,0.003679421031847596,0.0963120087981224,8.376710891723633,10.950244903564453,0.523,0.523,-34.0,-68.5
402,78.255,940500,0.005593839101493359,0.01921260915696621,8.273338317871094,10.871742248535156,0.523,0.523,-64.0,-101.5
402,88.508,941000,0.002894332865253091,0.060196422040462494,8.468440055847168,11.091736793518066,0.523,0.523,-97.0,-133.0
403,8.342,941500,0.011691184714436531,0.014799447730183601,8.349678039550781,11.104938507080078,0.521,0.521,-28.5,-27.0
403,18.285,942000,0.0035627735778689384,0.02134091593325138,7.662047386169434,11.047377586364746,0.521,0.521,23.0,-5.0
403,28.146,942500,0.006775793619453907,0.008445467799901962,7.8391313552856445,11.084077835083008,0.521,0.521,61.5,48.0
